{'device_num': 2, 'dropout_rate1': 0.3258494549467406, 'dropout_rate2': 0.2974783660130027, 'dropout_rate_fc': 0.3134874750986153, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 109, 'fc_hidden2': 56, 'hidden_dim1': 1024, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010350836441350173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.03254728242062225, 'min_train_loss': 0.007998022250831127, 'min_test_loss': 0.003456914690166135, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.4390883674243846, 'dropout_rate2': 0.39940544319470017, 'dropout_rate_fc': 0.2137719871159375, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 183, 'fc_hidden2': 16, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 256, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.03206952049676011, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.030025388256464343, 'min_train_loss': 0.6125260591506958, 'min_test_loss': 0.30900985377990786, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.4390883674243846, 'dropout_rate2': 0.39940544319470017, 'dropout_rate_fc': 0.2137719871159375, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 183, 'fc_hidden2': 16, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 256, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.03206952049676011, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.0819436844206305, 'min_train_loss': 0.016230585984885693, 'min_test_loss': 0.005091579868955285, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.4390883674243846, 'dropout_rate2': 0.39940544319470017, 'dropout_rate_fc': 0.2137719871159375, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 183, 'fc_hidden2': 16, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 256, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.03206952049676011, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.09736500943110757, 'min_train_loss': 0.10154446586966515, 'min_test_loss': 0.037101719193360465, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.4390883674243846, 'dropout_rate2': 0.39940544319470017, 'dropout_rate_fc': 0.2137719871159375, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 183, 'fc_hidden2': 16, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 256, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.03206952049676011, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 8, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.006603694892014217, 'min_train_loss': 0.5430904179811478, 'min_test_loss': 0.6243736881726879, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.2706072279595363, 'dropout_rate2': 0.3024163002489385, 'dropout_rate_fc': 0.34067522696442837, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 64, 'fc_hidden2': 38, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0028770888448074955, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.0412147806629211, 'min_train_loss': 0.010341488290578127, 'min_test_loss': 0.0034023121678522154, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.2706072279595363, 'dropout_rate2': 0.3024163002489385, 'dropout_rate_fc': 0.34067522696442837, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 64, 'fc_hidden2': 38, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0028770888448074955, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.11337969149781317, 'min_train_loss': 0.011767941061407328, 'min_test_loss': 0.002309430620721701, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.2706072279595363, 'dropout_rate2': 0.3024163002489385, 'dropout_rate_fc': 0.34067522696442837, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 64, 'fc_hidden2': 38, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0028770888448074955, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.0760845905053378, 'min_train_loss': 0.011477987747639418, 'min_test_loss': 0.0031404616191183887, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.2706072279595363, 'dropout_rate2': 0.3024163002489385, 'dropout_rate_fc': 0.34067522696442837, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 64, 'fc_hidden2': 38, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0028770888448074955, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.1177613781616745, 'min_train_loss': 0.012068419251590967, 'min_test_loss': 0.0027126214888861734, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.2706072279595363, 'dropout_rate2': 0.3024163002489385, 'dropout_rate_fc': 0.34067522696442837, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 64, 'fc_hidden2': 38, 'hidden_dim1': 512, 'hidden_dim2': 128, 'l2_regularization': 5e-05, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0028770888448074955, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 7, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.17714937919401108, 'min_train_loss': 0.012020701542496681, 'min_test_loss': 0.0022114189563138126, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.3224096269771052, 'dropout_rate2': 0.11426332962431998, 'dropout_rate_fc': 0.3345608093291123, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 108, 'fc_hidden2': 30, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 0.001, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01631224455350008, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.11725585780672082, 'min_train_loss': 0.007575787371024489, 'min_test_loss': 0.002327180447300445, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.3224096269771052, 'dropout_rate2': 0.11426332962431998, 'dropout_rate_fc': 0.3345608093291123, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 108, 'fc_hidden2': 30, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 0.001, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01631224455350008, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.08929909012516274, 'min_train_loss': 0.010039177723228931, 'min_test_loss': 0.003287349314516912, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.3224096269771052, 'dropout_rate2': 0.11426332962431998, 'dropout_rate_fc': 0.3345608093291123, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 108, 'fc_hidden2': 30, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 0.001, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01631224455350008, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.10967945840918791, 'min_train_loss': 0.018650727346539497, 'min_test_loss': 0.0020059547569184102, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.3224096269771052, 'dropout_rate2': 0.11426332962431998, 'dropout_rate_fc': 0.3345608093291123, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 108, 'fc_hidden2': 30, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 0.001, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01631224455350008, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.16221841945196444, 'min_train_loss': 0.005693130427971482, 'min_test_loss': 0.0026357266160711647, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.3224096269771052, 'dropout_rate2': 0.11426332962431998, 'dropout_rate_fc': 0.3345608093291123, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 108, 'fc_hidden2': 30, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 0.001, 'latent_dim1': 64, 'latent_dim2': 256, 'num_head1': 8, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01631224455350008, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.07173840560825887, 'min_train_loss': 0.0057546356692910194, 'min_test_loss': 0.0027953751665604457, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.15625534683144232, 'dropout_rate2': 0.3871307523979737, 'dropout_rate_fc': 0.24068446945475022, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 143, 'fc_hidden2': 30, 'hidden_dim1': 512, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009045815051758898, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09924611360102455, 'min_train_loss': 0.00564125832170248, 'min_test_loss': 0.002702176392577081, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.15625534683144232, 'dropout_rate2': 0.3871307523979737, 'dropout_rate_fc': 0.24068446945475022, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 143, 'fc_hidden2': 30, 'hidden_dim1': 512, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009045815051758898, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.07950407573595294, 'min_train_loss': 0.008093304000794888, 'min_test_loss': 0.0032155798518134597, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.15625534683144232, 'dropout_rate2': 0.3871307523979737, 'dropout_rate_fc': 0.24068446945475022, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 143, 'fc_hidden2': 30, 'hidden_dim1': 512, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009045815051758898, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.05670140691038246, 'min_train_loss': 0.00605687708593905, 'min_test_loss': 0.0048512599718651475, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.15625534683144232, 'dropout_rate2': 0.3871307523979737, 'dropout_rate_fc': 0.24068446945475022, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 143, 'fc_hidden2': 30, 'hidden_dim1': 512, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009045815051758898, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.09991442842034193, 'min_train_loss': 0.005444540176540613, 'min_test_loss': 0.0016772864062238007, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.15625534683144232, 'dropout_rate2': 0.3871307523979737, 'dropout_rate_fc': 0.24068446945475022, 'embedding_dim1': 64, 'embedding_dim2': 64, 'fc_hidden1': 143, 'fc_hidden2': 30, 'hidden_dim1': 512, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.009045815051758898, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 10, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.126421373816297, 'min_train_loss': 0.008605309762060642, 'min_test_loss': 0.001990832208998485, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.2936264334509442, 'dropout_rate2': 0.4829006024815691, 'dropout_rate_fc': 0.25166134090833864, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 162, 'fc_hidden2': 28, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0035225772743353173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.10603710223020177, 'min_train_loss': 0.005071793450042605, 'min_test_loss': 0.0018300117624664284, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.2936264334509442, 'dropout_rate2': 0.4829006024815691, 'dropout_rate_fc': 0.25166134090833864, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 162, 'fc_hidden2': 28, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0035225772743353173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.10728860989162334, 'min_train_loss': 0.00626282999292016, 'min_test_loss': 0.003151727018130212, 'k_fold': 2}
{'device_num': 2, 'dropout_rate1': 0.2936264334509442, 'dropout_rate2': 0.4829006024815691, 'dropout_rate_fc': 0.25166134090833864, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 162, 'fc_hidden2': 28, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0035225772743353173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.11255381314497134, 'min_train_loss': 0.00549994595348835, 'min_test_loss': 0.003290234774951203, 'k_fold': 3}
{'device_num': 2, 'dropout_rate1': 0.2936264334509442, 'dropout_rate2': 0.4829006024815691, 'dropout_rate_fc': 0.25166134090833864, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 162, 'fc_hidden2': 28, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0035225772743353173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.14296317770937184, 'min_train_loss': 0.005179524654522538, 'min_test_loss': 0.00667229877743683, 'k_fold': 4}
{'device_num': 2, 'dropout_rate1': 0.2936264334509442, 'dropout_rate2': 0.4829006024815691, 'dropout_rate_fc': 0.25166134090833864, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 162, 'fc_hidden2': 28, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0035225772743353173, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 4, 'transformer_num_layers2': 5, 'correlation_coefficient': 0.1862983127801385, 'min_train_loss': 0.005119794048368931, 'min_test_loss': 0.0029786601135709375, 'k_fold': 5}
{'device_num': 2, 'dropout_rate1': 0.15235367802991373, 'dropout_rate2': 0.16609368028832566, 'dropout_rate_fc': 0.3118474188751308, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 150, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 0.0002, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.015623973579840784, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.051514508536678494, 'min_train_loss': 0.010375769343227148, 'min_test_loss': 0.002646641450594454, 'k_fold': 1}
{'device_num': 2, 'dropout_rate1': 0.15235367802991373, 'dropout_rate2': 0.16609368028832566, 'dropout_rate_fc': 0.3118474188751308, 'embedding_dim1': 256, 'embedding_dim2': 256, 'fc_hidden1': 150, 'fc_hidden2': 12, 'hidden_dim1': 128, 'hidden_dim2': 128, 'l2_regularization': 0.0002, 'latent_dim1': 64, 'latent_dim2': 128, 'num_head1': 4, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.015623973579840784, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 2, 'transformer_num_layers2': 7, 'correlation_coefficient': 0.09966853967642741, 'min_train_loss': 0.009532797150313854, 'min_test_loss': 0.0017815294359263619, 'k_fold': 2}
