{'device_num': 1, 'dropout_rate1': 0.47546683788292143, 'dropout_rate2': 0.18657287855258853, 'dropout_rate_fc': 0.4754511996566958, 'embedding_dim1': 128, 'embedding_dim2': 128, 'fc_hidden1': 144, 'fc_hidden2': 8, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0013977788762949133, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 3, 'transformer_num_layers2': 11, 'correlation_coefficient': 0.5638346623701113, 'min_train_loss': -0.7535434365272522, 'min_test_loss': 0.046887907441599354, 'k_fold': 1}
{'device_num': 1, 'dropout_rate1': 0.36125571140315105, 'dropout_rate2': 0.4445950891639542, 'dropout_rate_fc': 0.3800408961471312, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 174, 'fc_hidden2': 33, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01227087620763794, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 3, 'correlation_coefficient': 0, 'min_train_loss': 0.5013970813967965, 'min_test_loss': 0.5075659589359229, 'k_fold': 4}
{'device_num': 1, 'dropout_rate1': 0.36125571140315105, 'dropout_rate2': 0.4445950891639542, 'dropout_rate_fc': 0.3800408961471312, 'embedding_dim1': 256, 'embedding_dim2': 64, 'fc_hidden1': 174, 'fc_hidden2': 33, 'hidden_dim1': 256, 'hidden_dim2': 256, 'l2_regularization': 5e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 16, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.01227087620763794, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 6, 'transformer_num_layers2': 3, 'correlation_coefficient': 0, 'min_train_loss': 0.5001885240728204, 'min_test_loss': 0.5095022656776623, 'k_fold': 5}
{'device_num': 1, 'dropout_rate1': 0.17684804454516448, 'dropout_rate2': 0.30648056806091184, 'dropout_rate_fc': 0.2080593099853839, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 226, 'fc_hidden2': 23, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0064798675847950165, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.25983573246788805, 'min_train_loss': -0.20730861005457965, 'min_test_loss': 0.05782405658400769, 'k_fold': 1}
{'device_num': 1, 'dropout_rate1': 0.17684804454516448, 'dropout_rate2': 0.30648056806091184, 'dropout_rate_fc': 0.2080593099853839, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 226, 'fc_hidden2': 23, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0064798675847950165, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.23115961992692435, 'min_train_loss': -0.18853035298260776, 'min_test_loss': 0.05475723783487723, 'k_fold': 2}
{'device_num': 1, 'dropout_rate1': 0.17684804454516448, 'dropout_rate2': 0.30648056806091184, 'dropout_rate_fc': 0.2080593099853839, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 226, 'fc_hidden2': 23, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0064798675847950165, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0.2784494376737097, 'min_train_loss': -0.23397728462110867, 'min_test_loss': 0.05128136491294247, 'k_fold': 3}
{'device_num': 1, 'dropout_rate1': 0.17684804454516448, 'dropout_rate2': 0.30648056806091184, 'dropout_rate_fc': 0.2080593099853839, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 226, 'fc_hidden2': 23, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0064798675847950165, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0, 'min_train_loss': 0.48337959430434485, 'min_test_loss': 0.5178074788458287, 'k_fold': 4}
{'device_num': 1, 'dropout_rate1': 0.17684804454516448, 'dropout_rate2': 0.30648056806091184, 'dropout_rate_fc': 0.2080593099853839, 'embedding_dim1': 128, 'embedding_dim2': 512, 'fc_hidden1': 226, 'fc_hidden2': 23, 'hidden_dim1': 128, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 128, 'num_head1': 2, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.0064798675847950165, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 2, 'correlation_coefficient': 0, 'min_train_loss': 0.3202902400358157, 'min_test_loss': 0.5071795124017389, 'k_fold': 5}
{'device_num': 1, 'dropout_rate1': 0.3405692069848364, 'dropout_rate2': 0.31461327001379724, 'dropout_rate_fc': 0.13676341451339896, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 136, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010762117400924614, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5269843460350251, 'min_train_loss': -0.562276688489047, 'min_test_loss': 0.04794955746994609, 'k_fold': 1}
{'device_num': 1, 'dropout_rate1': 0.3405692069848364, 'dropout_rate2': 0.31461327001379724, 'dropout_rate_fc': 0.13676341451339896, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 136, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010762117400924614, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5063766792932715, 'min_train_loss': -0.5706509568474509, 'min_test_loss': 0.04680702544095663, 'k_fold': 2}
{'device_num': 1, 'dropout_rate1': 0.3405692069848364, 'dropout_rate2': 0.31461327001379724, 'dropout_rate_fc': 0.13676341451339896, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 136, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010762117400924614, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 1, 'correlation_coefficient': 0, 'min_train_loss': 0.4994629499587146, 'min_test_loss': 0.512817917144227, 'k_fold': 3}
{'device_num': 1, 'dropout_rate1': 0.3405692069848364, 'dropout_rate2': 0.31461327001379724, 'dropout_rate_fc': 0.13676341451339896, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 136, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010762117400924614, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.5524498428842447, 'min_train_loss': -0.658124568787488, 'min_test_loss': 0.04936407879902766, 'k_fold': 4}
{'device_num': 1, 'dropout_rate1': 0.3405692069848364, 'dropout_rate2': 0.31461327001379724, 'dropout_rate_fc': 0.13676341451339896, 'embedding_dim1': 128, 'embedding_dim2': 64, 'fc_hidden1': 136, 'fc_hidden2': 37, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 2e-05, 'latent_dim1': 512, 'latent_dim2': 64, 'num_head1': 8, 'num_head2': 4, 'seq_len': 20, 'train_base_learning_rate': 0.0010762117400924614, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.4925924215902722, 'min_train_loss': -0.5912118689580397, 'min_test_loss': 0.04930119197166987, 'k_fold': 5}
{'device_num': 1, 'dropout_rate1': 0.45383421876576047, 'dropout_rate2': 0.44048312421277636, 'dropout_rate_fc': 0.22279216022425277, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 133, 'fc_hidden2': 8, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0009422197733327091, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 1, 'correlation_coefficient': 0, 'min_train_loss': 0.49967723136598413, 'min_test_loss': 0.5043873343229405, 'k_fold': 1}
{'device_num': 1, 'dropout_rate1': 0.45383421876576047, 'dropout_rate2': 0.44048312421277636, 'dropout_rate_fc': 0.22279216022425277, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 133, 'fc_hidden2': 8, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0009422197733327091, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.44454801217144496, 'min_train_loss': -0.4774024242704565, 'min_test_loss': 0.05569995783145525, 'k_fold': 2}
{'device_num': 1, 'dropout_rate1': 0.45383421876576047, 'dropout_rate2': 0.44048312421277636, 'dropout_rate_fc': 0.22279216022425277, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 133, 'fc_hidden2': 8, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0009422197733327091, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.44708422418506516, 'min_train_loss': -0.4611542360349135, 'min_test_loss': 0.05094059541741067, 'k_fold': 3}
{'device_num': 1, 'dropout_rate1': 0.45383421876576047, 'dropout_rate2': 0.44048312421277636, 'dropout_rate_fc': 0.22279216022425277, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 133, 'fc_hidden2': 8, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0009422197733327091, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.4227154028446118, 'min_train_loss': -0.4655379896814173, 'min_test_loss': 0.05468820869525057, 'k_fold': 4}
{'device_num': 1, 'dropout_rate1': 0.45383421876576047, 'dropout_rate2': 0.44048312421277636, 'dropout_rate_fc': 0.22279216022425277, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 133, 'fc_hidden2': 8, 'hidden_dim1': 64, 'hidden_dim2': 256, 'l2_regularization': 2e-05, 'latent_dim1': 128, 'latent_dim2': 256, 'num_head1': 4, 'num_head2': 2, 'seq_len': 20, 'train_base_learning_rate': 0.0009422197733327091, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 11, 'transformer_num_layers2': 1, 'correlation_coefficient': 0.4504220134914862, 'min_train_loss': -0.4493252987211401, 'min_test_loss': 0.058623849096257535, 'k_fold': 5}
{'device_num': 1, 'dropout_rate1': 0.41287690364689433, 'dropout_rate2': 0.1452816086912622, 'dropout_rate_fc': 0.48529818175657913, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 111, 'fc_hidden2': 15, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.003262812973206193, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 1, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.3310469580589901, 'min_train_loss': -0.2643354155800559, 'min_test_loss': 0.0544950086729934, 'k_fold': 1}
{'device_num': 1, 'dropout_rate1': 0.41287690364689433, 'dropout_rate2': 0.1452816086912622, 'dropout_rate_fc': 0.48529818175657913, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 111, 'fc_hidden2': 15, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.003262812973206193, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 1, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.34320703452793105, 'min_train_loss': -0.3324018025940115, 'min_test_loss': 0.05226228024975869, 'k_fold': 2}
{'device_num': 1, 'dropout_rate1': 0.41287690364689433, 'dropout_rate2': 0.1452816086912622, 'dropout_rate_fc': 0.48529818175657913, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 111, 'fc_hidden2': 15, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.003262812973206193, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 1, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.36432074488008376, 'min_train_loss': -0.277188394557346, 'min_test_loss': 0.05436374156666065, 'k_fold': 3}
{'device_num': 1, 'dropout_rate1': 0.41287690364689433, 'dropout_rate2': 0.1452816086912622, 'dropout_rate_fc': 0.48529818175657913, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 111, 'fc_hidden2': 15, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.003262812973206193, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 1, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.37470259987402643, 'min_train_loss': -0.3522323884747245, 'min_test_loss': 0.05200297732763218, 'k_fold': 4}
{'device_num': 1, 'dropout_rate1': 0.41287690364689433, 'dropout_rate2': 0.1452816086912622, 'dropout_rate_fc': 0.48529818175657913, 'embedding_dim1': 64, 'embedding_dim2': 512, 'fc_hidden1': 111, 'fc_hidden2': 15, 'hidden_dim1': 64, 'hidden_dim2': 512, 'l2_regularization': 5e-06, 'latent_dim1': 256, 'latent_dim2': 128, 'num_head1': 8, 'num_head2': 16, 'seq_len': 20, 'train_base_learning_rate': 0.003262812973206193, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 1, 'transformer_num_layers2': 10, 'correlation_coefficient': 0.36339360225204087, 'min_train_loss': -0.3511734943498265, 'min_test_loss': 0.055178298649951295, 'k_fold': 5}
{'device_num': 1, 'dropout_rate1': 0.24930546957187022, 'dropout_rate2': 0.40333642784826174, 'dropout_rate_fc': 0.4823617644849282, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 123, 'fc_hidden2': 51, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0011572138082251082, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 9, 'correlation_coefficient': 0.5467178791435228, 'min_train_loss': -0.6386296288533644, 'min_test_loss': 0.043892404215549734, 'k_fold': 1}
{'device_num': 1, 'dropout_rate1': 0.24930546957187022, 'dropout_rate2': 0.40333642784826174, 'dropout_rate_fc': 0.4823617644849282, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 123, 'fc_hidden2': 51, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0011572138082251082, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 9, 'correlation_coefficient': 0.5636932812632796, 'min_train_loss': -0.7056126919659701, 'min_test_loss': 0.04558617879523986, 'k_fold': 2}
{'device_num': 1, 'dropout_rate1': 0.24930546957187022, 'dropout_rate2': 0.40333642784826174, 'dropout_rate_fc': 0.4823617644849282, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 123, 'fc_hidden2': 51, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0011572138082251082, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 9, 'correlation_coefficient': 0.437347324392209, 'min_train_loss': -0.4469495808536356, 'min_test_loss': 0.0530774369953984, 'k_fold': 3}
{'device_num': 1, 'dropout_rate1': 0.24930546957187022, 'dropout_rate2': 0.40333642784826174, 'dropout_rate_fc': 0.4823617644849282, 'embedding_dim1': 64, 'embedding_dim2': 256, 'fc_hidden1': 123, 'fc_hidden2': 51, 'hidden_dim1': 1024, 'hidden_dim2': 1024, 'l2_regularization': 2e-05, 'latent_dim1': 64, 'latent_dim2': 512, 'num_head1': 8, 'num_head2': 8, 'seq_len': 20, 'train_base_learning_rate': 0.0011572138082251082, 'train_batch_size': 1024, 'train_epochs_num': 500, 'transformer_num_layers1': 9, 'transformer_num_layers2': 9, 'correlation_coefficient': 0.5739531751595998, 'min_train_loss': -0.7029166682199999, 'min_test_loss': 0.0511560075931314, 'k_fold': 4}
